Volume of Titrant (mL),pH Value
0.0,13.81954393554187
0.1507537688442211,13.811294129861974
0.3015075376884422,13.803010665508548
0.4522613065326633,13.794691819793812
0.6030150753768844,13.786335829308198
0.7537688442211055,13.777940887346398
0.9045226130653266,13.769505141199023
1.0552763819095476,13.761026689298928
1.2060301507537687,13.752503578210387
1.3567839195979898,13.743933799448245
1.507537688442211,13.735315286113158
1.658291457286432,13.726645909327718
1.809045226130653,13.717923474456947
1.9597989949748742,13.709145717095165
2.1105527638190953,13.700310298799515
2.2613065326633164,13.691414802548632
2.4120603015075375,13.682456727902856
2.5628140703517586,13.673433485840103
2.7135678391959797,13.664342393238956
2.8643216080402008,13.655180666977692
3.015075376884422,13.645945417614765
3.165829145728643,13.636633642612681
3.316582914572864,13.627242219063243
3.467336683417085,13.617767895867564
3.618090452261306,13.608207285319287
3.7688442211055273,13.598556854033642
3.9195979899497484,13.58881291315861
4.0703517587939695,13.578971607797115
4.221105527638191,13.569028905560952
4.371859296482412,13.558980584167735
4.522613065326633,13.54882221798152
4.673366834170854,13.538549163385538
4.824120603015075,13.528156542861593
4.974874371859296,13.517639227634753
5.125628140703517,13.506991818723614
5.276381909547738,13.49620862621546
5.427135678391959,13.485283646561228
5.57788944723618,13.474210537657232
5.7286432160804015,13.462982591447858
5.879396984924623,13.451592703745673
6.030150753768844,13.440033340921083
6.180904522613065,13.42829650306197
6.331658291457286,13.416373683142998
6.482412060301507,13.40425582167279
6.633165829145728,13.391933256202611
6.783919597989949,13.379395664980082
6.93467336683417,13.366632003912033
7.085427135678391,13.353630435858204
7.236180904522612,13.340378251106417
7.3869346733668335,13.326861777673813
7.537688442211055,13.313066279829366
7.688442211055276,13.298975842929671
7.839195979899497,13.28457324228941
7.989949748743718,13.269839793352789
8.140703517587939,13.254755179870125
8.29145728643216,13.23929725608548
8.442211055276381,13.223441818068775
8.592964824120603,13.207162338228244
8.743718592964823,13.190429655649426
8.894472361809044,13.17321161313417
9.045226130653266,13.155472629534723
9.195979899497488,13.137173193025312
9.346733668341708,13.118269257093626
9.497487437185928,13.098711515941178
9.64824120603015,13.078444529192582
9.798994974874372,13.057405656666704
9.949748743718592,13.035523751494127
10.100502512562812,13.01271754265359
10.251256281407034,12.98889361391342
10.402010050251256,12.963943851950036
10.552763819095476,12.937742187017012
10.703517587939697,12.91014037692597
10.854271356783919,12.880962476232165
11.00502512562814,12.849997465663439
11.15577889447236,12.816989254752453
11.306532663316581,12.781622847461671
11.457286432160803,12.743504755593744
11.608040201005025,12.702134527472188
11.758793969849245,12.656862068713378
11.909547738693465,12.606821294104842
12.060301507537687,12.550822371499708
12.21105527638191,12.487167064576507
12.36180904522613,12.41331017894191
12.51256281407035,12.3251818167154
12.663316582914572,12.215657896049684
12.814070351758794,12.070448038756439
12.964824120603014,11.85334201369847
13.115577889447234,11.40642386713187
13.266331658291456,2.7002840582338736
13.417085427135678,2.1873378984881966
13.567839195979898,1.9602653814171564
13.718592964824118,1.813042822877803
13.86934673366834,1.704155671701039
14.020100502512562,1.6178685142673035
14.170854271356783,1.546501790626763
14.321608040201003,1.4857265134159925
14.472361809045225,1.4328604143614354
14.623115577889447,1.386125972889895
14.773869346733667,1.344284341070853
14.924623115577887,1.306437525413447
15.07537688442211,1.2719137875486992
15.226130653266331,1.2401974945291903
15.376884422110551,1.21088421118883
15.527638190954772,1.1836508630775204
15.678391959798994,1.1582352807953817
15.829145728643216,1.1344217945356552
15.979899497487436,1.1120308508705832
16.130653266331656,1.0909113750729649
16.281407035175878,1.0709350513873022
16.4321608040201,1.0519919708305994
16.58291457286432,1.0339872720092516
16.73366834170854,1.0168385148921453
16.884422110552762,1.0004736036258919
17.035175879396984,0.9848291261630129
17.185929648241206,0.9698490141977113
17.336683417085425,0.9554834520061992
17.487437185929647,0.9416879806952778
17.63819095477387,0.928422757314343
17.788944723618087,0.9156519377734451
17.93969849246231,0.903343159542156
18.09045226130653,0.8914671053732728
18.241206030150753,0.8799971332839318
18.391959798994975,0.8689089610744105
18.542713567839193,0.8581803960143055
18.693467336683415,0.8477911021518589
18.844221105527637,0.8377223991325952
18.994974874371856,0.8279570875420185
19.145728643216078,0.8184792966837287
19.2964824120603,0.8092743514212224
19.44723618090452,0.8003286552884138
19.597989949748744,0.7916295875405899
19.748743718592962,0.7831654121972238
19.899497487437184,0.7749251974386041
20.050251256281406,0.7668987439734876
20.201005025125625,0.7590765212057451
20.351758793969847,0.7514496102028126
20.50251256281407,0.7440096526144137
20.65326633165829,0.7367488048118505
20.804020100502512,0.7296596966204689
20.95477386934673,0.7227353941041488
21.105527638190953,0.7159693659336139
21.256281407035175,0.7093554529322892
21.407035175879393,0.7028878404461566
21.557788944723615,0.696561033229134
21.708542713567837,0.6903698325741014
21.85929648241206,0.6843093154528814
22.01005025125628,0.6783748154570948
22.1608040201005,0.6725619053565192
22.31155778894472,0.6668663811129996
22.462311557788944,0.6612842472065745
22.613065326633162,0.6558117031466717
22.763819095477384,0.6504451310553783
22.914572864321606,0.6451810842221624
23.065326633165828,0.6400162765402692
23.21608040201005,0.6349475727445484
23.36683417085427,0.6299719793788614
23.51758793969849,0.6250866364286217
23.668341708542712,0.6202888095605686
23.81909547738693,0.6155758829176657
23.969849246231153,0.610945352422161
24.120603015075375,0.6063948195444194
24.271356783919597,0.6019219854991995
24.42211055276382,0.5975246458346815
24.572864321608037,0.593200685382792
24.72361809045226,0.5889480735422752
24.87437185929648,0.5847648598685469
25.0251256281407,0.5806491699467166
25.17587939698492,0.5765992015262418
25.326633165829143,0.5726132208975752
25.477386934673365,0.5686895594928574
25.628140703517587,0.5648266106942474
25.778894472361806,0.5610228268348615
25.929648241206028,0.5572767163785504
26.08040201005025,0.5535868412658775
26.23115577889447,0.5499518144146892
26.38190954773869,0.5463702973646034
26.532663316582912,0.5428409980555958
26.683417085427134,0.5393626687316313
26.834170854271356,0.5359341039609968
26.984924623115575,0.5325541387656302
27.135678391959797,0.5292216468523304
27.28643216080402,0.5259355389392704
27.437185929648237,0.5226947611717173
27.58793969849246,0.5194982936213256
27.73869346733668,0.5163451488637694
27.889447236180903,0.5132343706298639
28.040201005025125,0.5101650325256728
28.190954773869343,0.5071362368174129
28.341708542713565,0.5041471132772657
28.492462311557787,0.5011968180864728
28.643216080402006,0.4982845327923392
28.793969849246228,0.4954094633160049
28.94472361809045,0.4925708390080463
29.09547738693467,0.4897679117491761
29.246231155778894,0.4869999550934813
29.396984924623112,0.48426626345181434
29.547738693467334,0.481566151313101
29.698492462311556,0.47889895250147607
29.849246231155774,0.47626401946729074
30.0,0.47366072261015607
